Edad simple;Sexo;Periodo;Total
50 años;Total;1 de abril de 2021;755.895
50 años;Total;1 de enero de 2021;755.136
50 años;Total;1 de octubre de 2020;""
50 años;Total;1 de julio de 2020;750.492
50 años;Total;1 de abril de 2020;""
50 años;Total;1 de enero de 2020;745.904
50 años;Total;1 de octubre de 2019;""
50 años;Total;1 de julio de 2019;741.641
50 años;Total;1 de abril de 2019;""
50 años;Total;1 de enero de 2019;737.504
50 años;Total;1 de octubre de 2018;""
50 años;Total;1 de julio de 2018;738.845
50 años;Total;1 de abril de 2018;""
50 años;Total;1 de enero de 2018;741.057
50 años;Total;1 de octubre de 2017;""
50 años;Total;1 de julio de 2017;731.948
50 años;Total;1 de abril de 2017;""
50 años;Total;1 de enero de 2017;723.398
50 años;Total;1 de octubre de 2016;""
50 años;Total;1 de julio de 2016;721.119
50 años;Total;1 de abril de 2016;""
50 años;Total;1 de enero de 2016;718.913
50 años;Total;1 de octubre de 2015;""
50 años;Total;1 de julio de 2015;724.375
50 años;Total;1 de abril de 2015;""
50 años;Total;1 de enero de 2015;730.277
50 años;Total;1 de octubre de 2014;""
50 años;Total;1 de julio de 2014;714.107
50 años;Total;1 de abril de 2014;""
50 años;Total;1 de enero de 2014;697.909
50 años;Total;1 de octubre de 2013;""
50 años;Total;1 de julio de 2013;688.602
50 años;Total;1 de abril de 2013;""
50 años;Total;1 de enero de 2013;679.250
50 años;Total;1 de octubre de 2012;""
50 años;Total;1 de julio de 2012;672.882
50 años;Total;1 de abril de 2012;""
50 años;Total;1 de enero de 2012;666.360
50 años;Total;1 de octubre de 2011;""
50 años;Total;1 de julio de 2011;668.623
50 años;Total;1 de abril de 2011;""
50 años;Total;1 de enero de 2011;670.579
50 años;Total;1 de octubre de 2010;""
50 años;Total;1 de julio de 2010;661.534
50 años;Total;1 de abril de 2010;""
50 años;Total;1 de enero de 2010;652.384
50 años;Total;1 de octubre de 2009;""
50 años;Total;1 de julio de 2009;645.447
50 años;Total;1 de abril de 2009;""
50 años;Total;1 de enero de 2009;638.318
50 años;Total;1 de octubre de 2008;""
50 años;Total;1 de julio de 2008;629.682
50 años;Total;1 de abril de 2008;""
50 años;Total;1 de enero de 2008;620.629
50 años;Total;1 de octubre de 2007;""
50 años;Total;1 de julio de 2007;598.055
50 años;Total;1 de abril de 2007;""
50 años;Total;1 de enero de 2007;574.966
50 años;Total;1 de octubre de 2006;""
50 años;Total;1 de julio de 2006;564.424
50 años;Total;1 de abril de 2006;""
50 años;Total;1 de enero de 2006;554.330
50 años;Total;1 de octubre de 2005;""
50 años;Total;1 de julio de 2005;540.324
50 años;Total;1 de abril de 2005;""
50 años;Total;1 de enero de 2005;526.025
50 años;Total;1 de octubre de 2004;""
50 años;Total;1 de julio de 2004;524.656
50 años;Total;1 de abril de 2004;""
50 años;Total;1 de enero de 2004;523.975
50 años;Total;1 de octubre de 2003;""
50 años;Total;1 de julio de 2003;521.720
50 años;Total;1 de abril de 2003;""
50 años;Total;1 de enero de 2003;519.454
50 años;Total;1 de octubre de 2002;""
50 años;Total;1 de julio de 2002;501.037
50 años;Total;1 de abril de 2002;""
50 años;Total;1 de enero de 2002;482.608
50 años;Total;1 de octubre de 2001;""
50 años;Total;1 de julio de 2001;476.899
50 años;Total;1 de abril de 2001;""
50 años;Total;1 de enero de 2001;472.461
50 años;Total;1 de octubre de 2000;""
50 años;Total;1 de julio de 2000;482.811
50 años;Total;1 de abril de 2000;""
50 años;Total;1 de enero de 2000;493.101
50 años;Total;1 de octubre de 1999;""
50 años;Total;1 de julio de 1999;506.119
50 años;Total;1 de abril de 1999;""
50 años;Total;1 de enero de 1999;519.306
50 años;Total;1 de octubre de 1998;""
50 años;Total;1 de julio de 1998;497.053
50 años;Total;1 de abril de 1998;""
50 años;Total;1 de enero de 1998;474.947
50 años;Total;1 de octubre de 1997;""
50 años;Total;1 de julio de 1997;465.334
50 años;Total;1 de abril de 1997;""
50 años;Total;1 de enero de 1997;455.683
50 años;Total;1 de octubre de 1996;""
50 años;Total;1 de julio de 1996;470.562
50 años;Total;1 de abril de 1996;""
50 años;Total;1 de enero de 1996;485.791
50 años;Total;1 de octubre de 1995;""
50 años;Total;1 de julio de 1995;473.054
50 años;Total;1 de abril de 1995;""
50 años;Total;1 de enero de 1995;460.178
50 años;Total;1 de octubre de 1994;""
50 años;Total;1 de julio de 1994;459.246
50 años;Total;1 de abril de 1994;""
50 años;Total;1 de enero de 1994;458.435
50 años;Total;1 de octubre de 1993;""
50 años;Total;1 de julio de 1993;428.576
50 años;Total;1 de abril de 1993;""
50 años;Total;1 de enero de 1993;398.747
50 años;Total;1 de octubre de 1992;""
50 años;Total;1 de julio de 1992;384.322
50 años;Total;1 de abril de 1992;""
50 años;Total;1 de enero de 1992;369.810
50 años;Total;1 de octubre de 1991;""
50 años;Total;1 de julio de 1991;417.001
50 años;Total;1 de abril de 1991;""
50 años;Total;1 de enero de 1991;464.559
50 años;Total;1 de octubre de 1990;""
50 años;Total;1 de julio de 1990;388.018
50 años;Total;1 de abril de 1990;""
50 años;Total;1 de enero de 1990;311.136
50 años;Total;1 de octubre de 1989;""
50 años;Total;1 de julio de 1989;334.816
50 años;Total;1 de abril de 1989;""
50 años;Total;1 de enero de 1989;358.573
50 años;Total;1 de octubre de 1988;""
50 años;Total;1 de julio de 1988;383.824
50 años;Total;1 de abril de 1988;""
50 años;Total;1 de enero de 1988;409.140
50 años;Total;1 de octubre de 1987;""
50 años;Total;1 de julio de 1987;438.325
50 años;Total;1 de abril de 1987;""
50 años;Total;1 de enero de 1987;467.881
50 años;Total;1 de octubre de 1986;""
50 años;Total;1 de julio de 1986;460.394
50 años;Total;1 de abril de 1986;""
50 años;Total;1 de enero de 1986;452.718
50 años;Total;1 de octubre de 1985;""
50 años;Total;1 de julio de 1985;454.660
50 años;Total;1 de abril de 1985;""
50 años;Total;1 de enero de 1985;456.714
50 años;Total;1 de octubre de 1984;""
50 años;Total;1 de julio de 1984;468.542
50 años;Total;1 de abril de 1984;""
50 años;Total;1 de enero de 1984;480.396
50 años;Total;1 de octubre de 1983;""
50 años;Total;1 de julio de 1983;480.961
50 años;Total;1 de abril de 1983;""
50 años;Total;1 de enero de 1983;481.556
50 años;Total;1 de octubre de 1982;""
50 años;Total;1 de julio de 1982;472.374
50 años;Total;1 de abril de 1982;""
50 años;Total;1 de enero de 1982;463.008
50 años;Total;1 de octubre de 1981;""
50 años;Total;1 de julio de 1981;471.782
50 años;Total;1 de abril de 1981;""
50 años;Total;1 de enero de 1981;480.964
50 años;Total;1 de octubre de 1980;""
50 años;Total;1 de julio de 1980;466.996
50 años;Total;1 de abril de 1980;""
50 años;Total;1 de enero de 1980;452.060
50 años;Total;1 de octubre de 1979;""
50 años;Total;1 de julio de 1979;456.623
50 años;Total;1 de abril de 1979;""
50 años;Total;1 de enero de 1979;461.480
50 años;Total;1 de octubre de 1978;""
50 años;Total;1 de julio de 1978;448.998
50 años;Total;1 de abril de 1978;""
50 años;Total;1 de enero de 1978;436.688
50 años;Total;1 de octubre de 1977;""
50 años;Total;1 de julio de 1977;440.106
50 años;Total;1 de abril de 1977;""
50 años;Total;1 de enero de 1977;443.487
50 años;Total;1 de octubre de 1976;""
50 años;Total;1 de julio de 1976;438.593
50 años;Total;1 de abril de 1976;""
50 años;Total;1 de enero de 1976;433.906
50 años;Total;1 de octubre de 1975;""
50 años;Total;1 de julio de 1975;430.693
50 años;Total;1 de abril de 1975;""
50 años;Total;1 de enero de 1975;427.369
50 años;Total;1 de octubre de 1974;""
50 años;Total;1 de julio de 1974;423.784
50 años;Total;1 de abril de 1974;""
50 años;Total;1 de enero de 1974;420.310
50 años;Total;1 de octubre de 1973;""
50 años;Total;1 de julio de 1973;424.586
50 años;Total;1 de abril de 1973;""
50 años;Total;1 de enero de 1973;429.249
50 años;Total;1 de octubre de 1972;""
50 años;Total;1 de julio de 1972;415.157
50 años;Total;1 de abril de 1972;""
50 años;Total;1 de enero de 1972;401.024
50 años;Total;1 de octubre de 1971;""
50 años;Total;1 de julio de 1971;401.185
50 años;Total;1 de abril de 1971;""
50 años;Total;1 de enero de 1971;401.966
51 años;Total;1 de enero de 2024;788.292
51 años;Total;1 de octubre de 2023;785.382
51 años;Total;1 de julio de 2023;781.679
51 años;Total;1 de abril de 2023;776.414
51 años;Total;1 de enero de 2023;770.121
51 años;Total;1 de octubre de 2022;768.004
51 años;Total;1 de julio de 2022;758.719
51 años;Total;1 de abril de 2022;756.479
51 años;Total;1 de enero de 2022;754.374
51 años;Total;1 de octubre de 2021;749.003
51 años;Total;1 de julio de 2021;750.861
51 años;Total;1 de abril de 2021;747.415
51 años;Total;1 de enero de 2021;745.552
51 años;Total;1 de octubre de 2020;""
51 años;Total;1 de julio de 2020;742.120
51 años;Total;1 de abril de 2020;""
51 años;Total;1 de enero de 2020;738.851
51 años;Total;1 de octubre de 2019;""
51 años;Total;1 de julio de 2019;740.046
51 años;Total;1 de abril de 2019;""
51 años;Total;1 de enero de 2019;741.160
51 años;Total;1 de octubre de 2018;""
51 años;Total;1 de julio de 2018;730.915
51 años;Total;1 de abril de 2018;""
51 años;Total;1 de enero de 2018;721.949
51 años;Total;1 de octubre de 2017;""
51 años;Total;1 de julio de 2017;719.114
51 años;Total;1 de abril de 2017;""
51 años;Total;1 de enero de 2017;716.994
51 años;Total;1 de octubre de 2016;""
51 años;Total;1 de julio de 2016;722.196
51 años;Total;1 de abril de 2016;""
51 años;Total;1 de enero de 2016;727.569
51 años;Total;1 de octubre de 2015;""
51 años;Total;1 de julio de 2015;710.784
51 años;Total;1 de abril de 2015;""
51 años;Total;1 de enero de 2015;694.207
51 años;Total;1 de octubre de 2014;""
51 años;Total;1 de julio de 2014;684.011
51 años;Total;1 de abril de 2014;""
51 años;Total;1 de enero de 2014;674.249
51 años;Total;1 de octubre de 2013;""
51 años;Total;1 de julio de 2013;668.305
51 años;Total;1 de abril de 2013;""
51 años;Total;1 de enero de 2013;662.424
51 años;Total;1 de octubre de 2012;""
51 años;Total;1 de julio de 2012;665.843
51 años;Total;1 de abril de 2012;""
51 años;Total;1 de enero de 2012;669.301
51 años;Total;1 de octubre de 2011;""
51 años;Total;1 de julio de 2011;660.446
51 años;Total;1 de abril de 2011;""
51 años;Total;1 de enero de 2011;651.359
51 años;Total;1 de octubre de 2010;""
51 años;Total;1 de julio de 2010;644.353
51 años;Total;1 de abril de 2010;""
51 años;Total;1 de enero de 2010;637.506
51 años;Total;1 de octubre de 2009;""
51 años;Total;1 de julio de 2009;629.649
51 años;Total;1 de abril de 2009;""
51 años;Total;1 de enero de 2009;621.674
51 años;Total;1 de octubre de 2008;""
51 años;Total;1 de julio de 2008;600.696
51 años;Total;1 de abril de 2008;""
51 años;Total;1 de enero de 2008;579.153
51 años;Total;1 de octubre de 2007;""
51 años;Total;1 de julio de 2007;568.621
51 años;Total;1 de abril de 2007;""
51 años;Total;1 de enero de 2007;557.660
51 años;Total;1 de octubre de 2006;""
51 años;Total;1 de julio de 2006;543.214
51 años;Total;1 de abril de 2006;""
51 años;Total;1 de enero de 2006;529.138
51 años;Total;1 de octubre de 2005;""
51 años;Total;1 de julio de 2005;528.434
51 años;Total;1 de abril de 2005;""
51 años;Total;1 de enero de 2005;527.426
51 años;Total;1 de octubre de 2004;""
51 años;Total;1 de julio de 2004;524.759
51 años;Total;1 de abril de 2004;""
51 años;Total;1 de enero de 2004;522.697
51 años;Total;1 de octubre de 2003;""
51 años;Total;1 de julio de 2003;504.433
51 años;Total;1 de abril de 2003;""
51 años;Total;1 de enero de 2003;486.122
51 años;Total;1 de octubre de 2002;""
51 años;Total;1 de julio de 2002;479.800
51 años;Total;1 de abril de 2002;""
51 años;Total;1 de enero de 2002;473.493
51 años;Total;1 de octubre de 2001;""
51 años;Total;1 de julio de 2001;482.754
51 años;Total;1 de abril de 2001;""
51 años;Total;1 de enero de 2001;493.100
51 años;Total;1 de octubre de 2000;""
51 años;Total;1 de julio de 2000;506.116
51 años;Total;1 de abril de 2000;""
51 años;Total;1 de enero de 2000;519.181
51 años;Total;1 de octubre de 1999;""
51 años;Total;1 de julio de 1999;496.823
51 años;Total;1 de abril de 1999;""
51 años;Total;1 de enero de 1999;474.652
51 años;Total;1 de octubre de 1998;""
51 años;Total;1 de julio de 1998;465.100
51 años;Total;1 de abril de 1998;""
51 años;Total;1 de enero de 1998;455.518
51 años;Total;1 de octubre de 1997;""
51 años;Total;1 de julio de 1997;470.086
51 años;Total;1 de abril de 1997;""
51 años;Total;1 de enero de 1997;485.020
51 años;Total;1 de octubre de 1996;""
51 años;Total;1 de julio de 1996;472.452
51 años;Total;1 de abril de 1996;""
51 años;Total;1 de enero de 1996;459.777
51 años;Total;1 de octubre de 1995;""
51 años;Total;1 de julio de 1995;458.833
51 años;Total;1 de abril de 1995;""
51 años;Total;1 de enero de 1995;457.936
51 años;Total;1 de octubre de 1994;""
51 años;Total;1 de julio de 1994;428.056
51 años;Total;1 de abril de 1994;""
51 años;Total;1 de enero de 1994;398.206
51 años;Total;1 de octubre de 1993;""
51 años;Total;1 de julio de 1993;383.866
51 años;Total;1 de abril de 1993;""
51 años;Total;1 de enero de 1993;369.451
51 años;Total;1 de octubre de 1992;""
51 años;Total;1 de julio de 1992;416.372
51 años;Total;1 de abril de 1992;""
51 años;Total;1 de enero de 1992;463.599
51 años;Total;1 de octubre de 1991;""
51 años;Total;1 de julio de 1991;386.527
51 años;Total;1 de abril de 1991;""
51 años;Total;1 de enero de 1991;309.517
51 años;Total;1 de octubre de 1990;""
51 años;Total;1 de julio de 1990;333.078
51 años;Total;1 de abril de 1990;""
51 años;Total;1 de enero de 1990;356.801
51 años;Total;1 de octubre de 1989;""
51 años;Total;1 de julio de 1989;381.958
51 años;Total;1 de abril de 1989;""
51 años;Total;1 de enero de 1989;407.190
51 años;Total;1 de octubre de 1988;""
51 años;Total;1 de julio de 1988;436.168
51 años;Total;1 de abril de 1988;""
51 años;Total;1 de enero de 1988;465.465
51 años;Total;1 de octubre de 1987;""
51 años;Total;1 de julio de 1987;458.127
51 años;Total;1 de abril de 1987;""
51 años;Total;1 de enero de 1987;450.649
51 años;Total;1 de octubre de 1986;""
51 años;Total;1 de julio de 1986;452.535
51 años;Total;1 de abril de 1986;""
51 años;Total;1 de enero de 1986;454.507
51 años;Total;1 de octubre de 1985;""
51 años;Total;1 de julio de 1985;466.258
51 años;Total;1 de abril de 1985;""
51 años;Total;1 de enero de 1985;478.139
51 años;Total;1 de octubre de 1984;""
51 años;Total;1 de julio de 1984;478.627
51 años;Total;1 de abril de 1984;""
51 años;Total;1 de enero de 1984;479.240
51 años;Total;1 de octubre de 1983;""
51 años;Total;1 de julio de 1983;470.242
51 años;Total;1 de abril de 1983;""
51 años;Total;1 de enero de 1983;461.099
51 años;Total;1 de octubre de 1982;""
51 años;Total;1 de julio de 1982;469.679
51 años;Total;1 de abril de 1982;""
51 años;Total;1 de enero de 1982;478.511
51 años;Total;1 de octubre de 1981;""
51 años;Total;1 de julio de 1981;464.955
51 años;Total;1 de abril de 1981;""
51 años;Total;1 de enero de 1981;451.057
51 años;Total;1 de octubre de 1980;""
51 años;Total;1 de julio de 1980;455.361
51 años;Total;1 de abril de 1980;""
51 años;Total;1 de enero de 1980;459.936
51 años;Total;1 de octubre de 1979;""
51 años;Total;1 de julio de 1979;447.292
51 años;Total;1 de abril de 1979;""
51 años;Total;1 de enero de 1979;434.850
51 años;Total;1 de octubre de 1978;""
51 años;Total;1 de julio de 1978;438.412
51 años;Total;1 de abril de 1978;""
51 años;Total;1 de enero de 1978;441.876
51 años;Total;1 de octubre de 1977;""
51 años;Total;1 de julio de 1977;436.854
51 años;Total;1 de abril de 1977;""
51 años;Total;1 de enero de 1977;432.036
51 años;Total;1 de octubre de 1976;""
51 años;Total;1 de julio de 1976;429.002
51 años;Total;1 de abril de 1976;""
51 años;Total;1 de enero de 1976;425.908
51 años;Total;1 de octubre de 1975;""
51 años;Total;1 de julio de 1975;422.188
51 años;Total;1 de abril de 1975;""
51 años;Total;1 de enero de 1975;418.653
51 años;Total;1 de octubre de 1974;""
51 años;Total;1 de julio de 1974;422.772
51 años;Total;1 de abril de 1974;""
51 años;Total;1 de enero de 1974;427.157
51 años;Total;1 de octubre de 1973;""
51 años;Total;1 de julio de 1973;413.264
51 años;Total;1 de abril de 1973;""
51 años;Total;1 de enero de 1973;399.388
