Total,Año,Edad
580753,2024,34
589822,2024,35
596284,2024,36
608529,2024,37
626277,2024,38
647887,2024,39
667210,2024,40
701831,2024,41
728518,2024,42
761112,2024,43
779284,2024,44
810553,2024,45
819361,2024,46
831237,2024,47
822998,2024,48
815470,2024,49
793396,2024,50
788292,2024,51
773539,2024,52
761187,2024,53
750347,2024,54
741668,2024,55
743752,2024,56
722931,2024,57
714763,2024,58
720794,2024,59
683030,2024,60
657578,2024,61
639090,2024,62
637743,2024,63
616810,2024,64
599051,2024,65
581419,2024,66
539179,2024,67
519207,2024,68
490838,2024,69
486711,2024,70
479113,2024,71
444689,2024,72
427787,2024,73
437717,2024,74
449680,2024,75
403442,2024,76
377891,2024,77
384858,2024,78
356352,2024,79
340371,2024,80
283559,2024,81
251586,2024,82
293922,2024,83
183733,2024,84
196132,2024,85
205066,2024,86
206129,2024,87
182106,2024,88
160925,2024,89
142898,2024,90
122334,2024,91
96780,2024,92
79709,2024,93
59706,2024,94
46107,2024,95
32357,2024,96
23636,2024,97
16310,2024,98
11157,2024,99
6615,2024,100
4163,2024,101
2313,2024,102
1378,2024,103
661,2024,104
